29.09474742,1.02682E-05
80.02255163,1.11105E-05
131.8844877,9.19643E-06
187.0173789,1.04424E-05
236.5447233,2.17456E-05
289.8075151,1.27653E-05
337.582062,1.80883E-05
392.5976513,1.50883E-05
445.8620269,1.96866E-05
495.8600548,6.06265E-05
548.6521631,2.20096E-05
598.1260095,1.9733E-05
649.5210776,2.08944E-05
699.5663762,2.20254E-05
752.8330556,4.63745E-05
803.7062819,2.43788E-05
855.6219319,3.78963E-05
907.017,3.90577E-05
958.4141919,5.84269E-05
1011.212528,7.31987E-05
1061.211059,0.000118459
1110.852637,0.0001077
1165.346201,0.000207134
1229.429698,0.000264553
1293.518804,0.000370064
1364.949379,0.00046988
1421.025635,0.000547527
1486.442984,0.00068
1557.887205,0.000812494
1619.644343,0.000953717
1682.736607,0.001096586
1744.83323,0.00128712
1812.270166,0.001482624
1874.366365,0.001669521
1936.468503,0.001907338
2000.577289,0.002181571
2066.023345,0.002475839
2117.446625,0.00271887
2182.898126,0.003059814
2246.012827,0.003395048
2320.355384,0.003853875
2375.925184,0.004167439
2437.713527,0.004576193
2498.503638,0.005010385
2555.626348,0.005476016
2612.413204,0.005923454
2666.867526,0.006401754
2720.655652,0.006890951
2778.544396,0.007486324
2829.586497,0.008037896
2881.048312,0.0086113
2933.855246,0.009272026
2990.258024,0.010003151
3042.163309,0.010802067
3087.973986,0.011566899
3119.582151,0.012170164
3154.010313,0.012916069
3184.013735,0.013781252
3212.150885,0.014669023
3237.964698,0.015666503
