16.167524575183677, 0.013357264528662587
38.25528478154558, 0.012452725094267966
74.37388160988598, 0.011668527952834414
104.65630146801544, 0.01091996400879254
141.94484567365515, 0.010151890964337017
188.57924471400912, 0.009395148694297945
239.89908120509466, 0.00875132449759626
291.2300764516861, 0.00820316803143134
342.5718704939282, 0.007747593239979429
393.92194361283606, 0.007362997732474147
445.27813604927934, 0.007030865173972903
496.6390079638381, 0.0067388513411806225
548.004919316367, 0.006490042289921075
599.3726304681711, 0.006256663517780363
650.7446611382356, 0.006060317415524853
702.1166918083004, 0.00586397131326933
753.49340195648, 0.005707743936722791
804.8711919842249, 0.005560774727647537
856.2489820119699, 0.005413805518572297
907.6289317988449, 0.0052853526444396545
959.00888158572, 0.005156899770307005
1010.3909911317253, 0.0050469632311169604
1061.7749004770058, 0.004952456971045738
1113.159169782141, 0.004861036766798291
1164.5419992478564, 0.004757272339255783
1215.928428312122, 0.004684368469950934
1267.3134175369673, 0.004599120377351024
1318.699486641378, 0.0045231304522224125
1370.0866356253537, 0.0044563986945651
1421.4730646896194, 0.004383494825260258
1472.860933593305, 0.0043229351792504755
1524.2477226174253, 0.004253117365769395
1575.6359514809662, 0.004195643775583381
1627.0249002642167, 0.004144342297044905
1678.4149289270329, 0.004102298985977727
1729.8056775095586, 0.004066427786558087
1781.1935464132441, 0.004005868140548305
1832.5860947950453, 0.003985427220247494
1883.9750435782964, 0.003934125741709017
1935.3672320002418, 0.003910598765584437
1986.7554608637827, 0.003853125175398424
2038.146929366019, 0.0038234260876263
2089.5376779485446, 0.0037875548882066595
2140.9277066113605, 0.003745511577139482
2192.3198950333062, 0.003721984601014902
2243.7084838567025, 0.0036675970666526503
2295.102112118068, 0.0036564143138231447
2346.4939405801592, 0.0036298012818748032
2397.8843292028305, 0.0035908440266313874
2449.276157664921, 0.003564230994683046
2500.666546287592, 0.00352527373943963
2552.0616143883785, 0.003526435209905185
2603.452722930759, 0.003493650066309306
2654.84383147314, 0.0034608649227134275
2706.2388995739266, 0.0034620263931789824
2757.6339676747125, 0.0034631878636445373
2809.0257961368034, 0.003436574831696196
2860.41726463904, 0.0034068757439240788
2911.8112528602605, 0.003398779046918335
2963.206320961047, 0.00339994051738389
3014.6013890618333, 0.0034011019878494447
3065.996457162619, 0.0034022634583149927
3117.396924661231, 0.0034497157661370417
3168.7963122802776, 0.003487909906487806
3220.2046988956995, 0.003603255442432722
3248.250971000145, 0.0037119009256094126
